gen_id    pul_id   jbrowseTag orientation number
648902668	3812	other	-	8	
648902669	3812	SusD	-	9	
648902670	3812	Trans	-	10	
648902671	3812	other	-	11	
648902672	3812	GH	-	12	
648902673	3812	other	-	13	
648902674	3812	REG	-	14	
648902754	3813	Trans	+	1	
648902755	3813	SusD	+	2	
648902756	3813	GH	+	3	
648902757	3813	GH	+	4	
648902758	3813	Trans	+	5	
648902759	3813	SusD	+	6	
648902760	3813	GH	+	7	
648902761	3813	other	+	8	
648902762	3813	GH	+	9	
648902769	3814	GH	-	1	
648902770	3814	GH	-	2	
648902771	3814	GH	-	3	
648902772	3814	REG	-	4	
648902773	3814	GH	-	5	
648902774	3814	other	-	6	
648902775	3814	SusD	-	7	
648902776	3814	Trans	-	8	
648902777	3814	GH	-	9	
648902778	3814	GH	+	10	
648902779	3814	other	-	11	
648902780	3814	GH	-	12	
648902781	3814	GH	-	13	
648902782	3814	other	-	14	
648902783	3814	SusD	-	15	
648902784	3814	Trans	-	16	
648902785	3814	REG	+	17	
648902786	3814	GH	-	18	
648902810	3815	CE	-	1	
648902811	3815	GH	-	2	
648902812	3815	PL	-	3	
648902813	3815	GH	-	4	
648902814	3815	SusD	-	5	
648902815	3815	Trans	-	6	
648902816	3815	CE	-	7	
648902817	3815	other	-	8	
648902818	3815	GH	+	9	
648902819	3815	GH	+	10	
648902820	3815	GH	-	11	
648902821	3815	GH	-	12	
648902822	3815	PL	+	13	
648902830	3816	REG	+	1	
648902831	3816	REG	+	2	
648902832	3816	Trans	+	3	
648902833	3816	SusD	+	4	
648902834	3816	other	+	5	
648902835	3816	other	+	6	
648902836	3816	other	+	7	
648902837	3816	other	+	8	
648902838	3816	other	+	9	
648902839	3816	other	+	10	
648902840	3816	other	-	11	
648902841	3816	other	+	12	
648902842	3816	GH	+	13	
648902843	3816	other	-	14	
648902844	3816	other	+	15	
648902845	3816	REG	+	16	
648902846	3816	GH	+	17	
648902847	3816	Trans	+	18	
648902848	3816	SusD	+	19	
648902849	3816	other	+	20	
648902850	3816	GH	+	21	
648902858	3817	PL	-	1	
648902859	3817	PL	-	2	
648902860	3817	other	-	3	
648902861	3817	SusD	-	4	
648902862	3817	Trans	-	5	
648902863	3817	REG	+	6	
648902864	3818	other	-	1	
648902865	3818	GH	-	2	
648902866	3818	other	-	3	
648902867	3818	other	-	4	
648902868	3818	SusD	-	5	
648902869	3818	Trans	-	6	
648902870	3818	GH	-	7	
648902871	3818	Trans	-	8	
648902872	3818	GH	-	9	
648902873	3818	REG	+	10	
648902876	3819	other	-	1	
648902877	3819	GH	-	2	
648902878	3819	GH	-	3	
648902879	3819	other	-	4	
648902880	3819	SusD	-	5	
648902881	3819	Trans	-	6	
648902882	3819	REG	-	7	
648902885	3820	Sulf	-	1	
648902886	3820	GH	-	2	
648902887	3820	Sulf	-	3	
648902888	3820	GH	-	4	
648902889	3820	REG	+	5	
648902890	3820	other	-	6	
648902891	3820	SusD	-	7	
648902892	3820	Trans	-	8	
648902893	3820	SusD	-	9	
648902894	3820	Trans	-	10	
648902895	3820	GH	-	11	
648902896	3820	other	-	12	
648902897	3820	other	-	13	
648902898	3820	other	-	14	
648902899	3820	Sulf	-	15	
648902900	3820	other	+	16	
648902901	3820	GH	-	17	
648902902	3820	GH	-	18	
648902903	3820	GH	-	19	
648902904	3820	other	-	20	
648902905	3820	GH	-	21	
648902906	3820	SusD	-	22	
648902907	3820	Trans	-	23	
648902926	3822	other	-	1	
648902927	3822	other	-	2	
648902928	3822	SusD	-	3	
648902929	3822	Trans	-	4	
648902930	3822	GH	+	5	
648902931	3822	other	+	6	
648902932	3822	other	+	7	
648902933	3822	other	-	8	
648902934	3822	ROK	-	9	
648902935	3822	CE	-	10	
648902936	3822	Trans	-	11	
648902937	3822	GH	-	12	
648902938	3822	GH	-	13	
648902939	3822	GH	-	14	
648902940	3822	other	-	15	
648902941	3822	other	-	16	
648902942	3822	SusD	-	17	
648902943	3822	Trans	-	18	
648902944	3822	other	-	19	
648902945	3822	other	-	20	
648902946	3822	REG	+	21	
648902962	3823	REG	+	1	
648902963	3823	REG	+	2	
648902964	3823	Trans	+	3	
648902965	3823	SusD	+	4	
648902966	3823	other	+	5	
648902967	3823	other	+	6	
648902968	3823	other	+	7	
648902969	3823	other	+	8	
648902970	3823	other	+	9	
648902971	3823	REG	-	10	
648902972	3823	other	-	11	
648902973	3823	Trans	+	12	
648902974	3823	PL	+	13	
648902975	3823	PL	+	14	
648902976	3823	GH	+	15	
648902988	3824	REG	-	1	
648902989	3824	GH	-	2	
648902990	3824	other	+	3	
648902991	3824	other	-	4	
648902992	3824	Trans	+	5	
648902993	3824	SusD	+	6	
648902994	3824	GH	+	7	
648902995	3824	GH	+	8	
648902996	3824	other	+	9	
648902997	3824	GH	+	10	
648902998	3824	other	-	11	
648902999	3824	other	+	12	
648903000	3824	REG	-	13	
648903001	3824	other	-	14	
648903002	3824	SusD	-	15	
648903003	3824	Trans	-	16	
648903004	3824	other	-	17	
648903005	3824	Trans	-	18	
648903006	3824	GH	-	19	
648903328	3827	REG	-	1	
648903329	3827	REG	+	2	
648903330	3827	other	-	3	
648903331	3827	other	-	4	
648903332	3827	GH	-	5	
648903333	3827	SusD	-	6	
648903334	3827	Trans	-	7	
648903335	3827	other	-	8	
648903336	3827	Int	-	9	
648903337	3827	Trans	+	10	
648903338	3827	Trans	+	11	
648903339	3827	SusD	+	12	
648903340	3827	other	+	13	
648903341	3827	other	+	14	
648903342	3827	other	+	15	
648903343	3827	Trans	+	16	
648903344	3827	GH	+	17	
648903345	3827	GH	+	18	
648903346	3827	other	+	19	
648903347	3827	other	+	20	
648903348	3827	Trans	+	21	
648903349	3827	SusD	+	22	
648903350	3827	other	+	23	
648903351	3827	other	+	24	
648903352	3827	PL	+	25	
648903353	3827	other	+	26	
648903354	3827	GH	+	27	
648903355	3827	GH	+	28	
648903356	3827	GH	+	29	
648903357	3827	GH	+	30	
648903358	3827	CE	+	31	
648903359	3827	other	+	32	
648903360	3827	other	-	33	
648903361	3827	GH	-	34	
648903362	3827	GH	-	35	
648903363	3827	GH	-	36	
648903364	3827	GH	-	37	
648903383	3828	REG	+	1	
648903384	3828	REG	+	2	
648903385	3828	Trans	+	3	
648903386	3828	SusD	+	4	
648903387	3828	other	+	5	
648903388	3828	other	+	6	
648903389	3828	other	-	7	
648903390	3828	GH	+	8	
648903391	3828	GH	+	9	
648904147	3831	REG	+	1	
648904148	3831	GH	+	2	
648904149	3831	GH	+	3	
648904150	3831	other	+	4	
648904151	3831	other	+	5	
648904152	3831	Trans	+	6	
648904153	3831	SusD	+	7	
648904154	3831	other	+	8	
648904155	3831	other	+	9	
648904156	3831	other	+	10	
648904157	3831	other	+	11	
648904281	3834	GH	-	1	
648904282	3834	GH	-	2	
648904283	3834	other	-	3	
648904284	3834	other	-	4	
648904285	3834	SusD	-	5	
648904286	3834	Trans	-	6	
648904287	3834	REG	-	7	
648904288	3834	REG	-	8	
648904289	3834	other	-	9	
648904290	3834	Pept	-	10	
648904291	3834	GH	-	11	
648904299	3835	GH	-	1	
648904300	3835	other	-	2	
648904301	3835	other	-	3	
648904302	3835	other	-	4	
648904303	3835	SusD	-	5	
648904304	3835	Trans	-	6	
648904305	3835	REG	-	7	
648904306	3835	other	+	8	
648904307	3835	other	-	9	
648904308	3835	REG	-	10	
648904309	3835	CBM	-	11	
648904310	3835	GH	-	12	
648904392	3837	GH	-	1	
648904393	3837	other	-	2	
648904394	3837	other	-	3	
648904395	3837	other	-	4	
648904396	3837	GH	-	5	
648904397	3837	SusD	-	6	
648904398	3837	Trans	-	7	
648904399	3837	REG	-	8	
648904400	3837	GH	-	9	
648904401	3837	REG	+	10	
648904570	3841	GH	-	1	
648904571	3841	other	-	2	
648904572	3841	other	-	3	
648904573	3841	GH	-	4	
648904574	3841	SusD	-	5	
648904575	3841	Trans	-	6	
648904576	3841	Trans	-	7	
648904577	3841	GH	-	8	
648904748	3846	GH	-	1	
648904749	3846	GH	-	2	
648904750	3846	GH	-	3	
648904751	3846	Trans	-	4	
648904752	3846	other	-	5	
648904753	3846	GH	-	6	
648904754	3846	other	-	7	
648904755	3846	SusD	-	8	
648904756	3846	Trans	-	9	
648904757	3846	REG	+	10	
648904758	3846	GH	-	11	
648904831	3849	REG	+	1	
648904832	3849	Trans	+	2	
648904833	3849	SusD	+	3	
648904834	3849	other	+	4	
648904835	3849	other	+	5	
648904836	3849	other	+	6	
648904837	3849	other	+	7	
648904838	3849	GH	+	8	
648904839	3850	REG	+	1	
648904840	3850	Trans	+	2	
648904841	3850	SusD	+	3	
648904842	3850	GH	+	4	
648904843	3850	other	+	5	
648904844	3850	other	+	6	
648904845	3850	GH	+	7	
648904867	3851	other	-	1	
648904868	3851	SusD	-	2	
648904869	3851	Trans	-	3	
648904870	3851	Sulf	-	4	
648904871	3851	REG	-	5	
648904872	3851	CE	-	6	
648904873	3851	other	-	7	
648904874	3851	SusD	-	8	
648904875	3851	Trans	-	9	
648904876	3851	SusD	-	10	
648904877	3851	Trans	-	11	
648904878	3851	other	-	12	
648904879	3851	GH	-	13	
648904880	3851	GH	-	14	
648904881	3851	Trans	-	15	
648904904	3853	REG	-	1	
648904905	3853	REG	-	2	
648904906	3853	other	+	3	
648904907	3853	Trans	+	4	
648904908	3853	SusD	+	5	
648904909	3853	GH	+	6	
648904910	3853	other	+	7	
648904911	3853	GH	+	8	
648904912	3853	GH	+	9	
648904913	3853	Sulf	+	10	
648904914	3853	PL	+	11	
648905044	3855	other	+	1	
648905045	3855	GH	+	2	
648905046	3855	GH	+	3	
648905047	3855	Trans	+	4	
648905048	3855	SusD	+	5	
648905049	3855	other	+	6	
648905050	3855	GH	+	7	
648905051	3855	other	+	8	
648905052	3855	other	+	9	
648905053	3855	GH	+	10	
648905054	3855	Trans	+	11	
648905055	3855	SusD	+	12	
648905056	3855	other	+	13	
648905057	3855	Sulf	+	14	
648905058	3855	Sulf	+	15	
648905069	3856	REG	+	1	
648905070	3856	Trans	+	2	
648905071	3856	SusD	+	3	
648905072	3856	Trans	+	4	
648905073	3856	SusD	+	5	
648905074	3856	other	+	6	
648905075	3856	GH	+	7	
648905076	3856	GH	+	8	
648905077	3856	Sulf	+	9	
648905078	3856	GH	+	10	
648905079	3856	GH	-	11	
648905080	3856	other	+	12	
648905081	3856	GH	+	13	
648905082	3857	REG	+	1	
648905083	3857	REG	+	2	
648905084	3857	Trans	+	3	
648905085	3857	SusD	+	4	
648905086	3857	GH	+	5	
648905087	3857	other	+	6	
648905088	3857	other	+	7	
648905089	3857	GH	+	8	
648905090	3857	other	+	9	
648905091	3857	GH	+	10	
648905092	3857	GH	+	11	
648905116	3858	GH	-	1	
648905117	3858	GH	-	2	
648905118	3858	GH	-	3	
648905119	3858	GH	+	4	
648905120	3858	other	+	5	
648905121	3858	Trans	+	6	
648905122	3858	SusD	+	7	
648905123	3858	other	+	8	
648905124	3858	other	+	9	
648905125	3858	other	+	10	
648905126	3858	other	+	11	
648905127	3858	REG	+	12	
648905128	3858	Trans	+	13	
648905129	3858	SusD	-	14	
648905130	3858	Trans	-	15	
648905144	3860	REG	+	1	
648905145	3860	other	-	2	
648905146	3860	other	-	3	
648905147	3860	other	-	4	
648905148	3860	other	-	5	
648905149	3860	other	-	6	
648905150	3860	other	-	7	
648905151	3860	other	-	8	
648905152	3860	CE	-	9	
648905153	3860	Trans	-	10	
648905154	3860	GH	-	11	
648905155	3860	GH	-	12	
648905156	3860	other	-	13	
648905157	3860	SusD	-	14	
648905158	3860	Trans	-	15	
648905159	3860	other	-	16	
648905160	3860	REG	-	17	
648905172	3861	GH	+	1	
648905173	3861	GH	+	2	
648905174	3861	other	+	3	
648905175	3861	GH	+	4	
648905176	3861	GH	+	5	
648905177	3861	GH	+	6	
648905178	3861	GH	+	7	
648905179	3861	GH	+	8	
648905180	3861	Trans	+	9	
648905181	3861	SusD	+	10	
648905182	3861	Trans	+	11	
648905183	3861	SusD	+	12	
648905184	3861	other	+	13	
648905185	3861	GH	+	14	
648905186	3861	GH	+	15	
648905187	3861	CE	+	16	
648905188	3861	GH	+	17	
648905189	3861	REG	-	18	
648905190	3861	GH	-	19	
648905191	3861	GH	-	20	
648905192	3861	GH	-	21	
648905193	3861	REG	+	22	
648905194	3861	Trans	+	23	
648905195	3861	SusD	+	24	
648905196	3861	other	+	25	
648905197	3861	other	+	26	
648905198	3861	GH	+	27	
648905242	3862	GH	-	1	
648905243	3862	other	+	2	
648905244	3862	other	+	3	
648905245	3862	Trans	+	4	
648905246	3862	SusD	+	5	
648905247	3862	GH	+	6	
648905248	3862	other	+	7	
648905249	3862	other	+	8	
648905250	3862	GH	+	9	
648905251	3862	other	+	10	
648905252	3862	other	+	11	
648905253	3863	GH	-	1	
648905254	3863	other	-	2	
648905255	3863	other	-	3	
648905256	3863	SusD	-	4	
648905257	3863	Trans	-	5	
648905258	3863	GH	-	6	
648905259	3863	GH	-	7	
648905260	3863	REG	+	8	
648905310	3864	REG	+	1	
648905311	3864	REG	+	2	
648905312	3864	Trans	+	3	
648905313	3864	SusD	+	4	
648905314	3864	GH	+	5	
648905315	3864	other	+	6	
648905316	3864	other	+	7	
648905317	3864	PL	-	8	
648905330	3866	PL	-	1	
648905331	3866	CE	+	2	
648905332	3866	GH	+	3	
648905333	3866	Trans	+	4	
648905334	3866	SusD	+	5	
648905335	3866	other	+	6	
648905336	3866	CE	+	7	
648905337	3866	REG	-	8	
648905338	3866	other	+	9	
648905339	3866	GH	+	10	
648905354	3867	REG	+	1	
648905355	3867	Trans	+	2	
648905356	3867	SusD	+	3	
648905357	3867	other	+	4	
648905358	3867	other	+	5	
648905359	3867	GH	+	6	
648905360	3867	other	+	7	
648905361	3867	GH	+	8	
648905362	3867	GH	+	9	
648905363	3867	GH	+	10	
648905364	3867	CE	+	11	
648905369	3868	GH	+	1	
648905370	3868	GH	-	2	
648905371	3868	GH	-	3	
648905372	3868	GH	-	4	
648905373	3868	other	-	5	
648905374	3868	GH	-	6	
648905375	3868	REG	+	7	
648905376	3868	other	+	8	
648905377	3868	other	+	9	
648905378	3868	GH	+	10	
648905379	3868	Trans	+	11	
648905380	3868	SusD	+	12	
648905381	3868	other	+	13	
648905541	3870	REG	-	1	
648905542	3870	REG	-	2	
648905543	3870	Trans	+	3	
648905544	3870	SusD	+	4	
648905545	3870	other	+	5	
648905546	3870	other	+	6	
648905547	3870	GH	+	7	
648905548	3870	GH	+	8	
648905549	3870	REG	+	9	
648905551	3871	REG	+	1	
648905552	3871	REG	+	2	
648905553	3871	Trans	+	3	
648905554	3871	SusD	+	4	
648905555	3871	GH	+	5	
648905556	3871	other	+	6	
648905557	3871	GH	+	7	
648905558	3871	GH	+	8	
648905559	3871	GH	+	9	
648905692	3876	Trans	+	1	
648905693	3876	SusD	+	2	
648905694	3876	other	+	3	
648905695	3876	GH	+	4	
648905696	3876	GH	+	5	
648905697	3876	GH	+	6	
648905713	3877	other	+	1	
648905714	3877	GH	+	2	
648905715	3877	other	+	3	
648905716	3877	Trans	+	4	
648905717	3877	SusD	+	5	
648905718	3877	other	+	6	
648905719	3877	GH	+	7	
648905720	3877	GH	+	8	
648905813	3878	REG	-	1	
648905814	3878	other	+	2	
648905815	3878	ROK	+	3	
648905816	3878	Trans	+	4	
648905817	3878	SusD	+	5	
648905818	3878	other	+	6	
648905819	3878	GH	+	7	
648905820	3878	GH	+	8	
648905821	3878	GH	+	9	
648905822	3878	Trans	+	10	
648906164	3885	REG	+	1	
648906165	3885	Trans	+	2	
648906166	3885	SusD	+	3	
648906167	3885	GH	+	4	
648906168	3885	GH	+	5	
648906169	3885	other	+	6	
648906170	3885	GH	+	7	
648906171	3885	GH	+	8	
648906189	3886	other	-	1	
648906190	3886	GH	-	2	
648906191	3886	other	-	3	
648906192	3886	other	-	4	
648906193	3886	SusD	-	5	
648906194	3886	Trans	-	6	
648906195	3886	other	+	7	
648906196	3886	other	+	8	
648906197	3886	GH	+	9	
648906198	3886	other	+	10	
648906199	3886	GH	-	11	
648906200	3886	GH	-	12	
648906201	3886	REG	-	13	
648906202	3886	REG	-	14	
648906308	3887	GH	+	1	
648906309	3887	GH	+	2	
648906310	3887	GH	+	3	
648906311	3887	other	+	4	
648906312	3887	GH	+	5	
648906313	3887	other	-	6	
648906314	3887	CE	+	7	
648906315	3887	REG	+	8	
648906316	3887	PL	-	9	
648906317	3887	PL	-	10	
648906318	3887	PL	-	11	
648906319	3887	CE	-	12	
648906320	3887	other	-	13	
648906321	3887	SusD	-	14	
648906322	3887	Trans	-	15	
648906323	3887	other	+	16	
648906324	3887	other	+	17	
648906325	3887	PL	+	18	
648906326	3887	other	+	19	
648906327	3887	other	+	20	
648906328	3887	Trans	+	21	
648906329	3887	SusD	+	22	
648906330	3887	other	+	23	
648906331	3887	other	+	24	
648906332	3887	CE	+	25	
648906333	3887	GH	+	26	
648906334	3887	GH	-	27	
648906335	3887	other	+	28	
648906336	3887	REG	-	29	
648906347	3888	GH	-	1	
648906348	3888	GH	-	2	
648906349	3888	other	-	3	
648906350	3888	GH	-	4	
648906351	3888	CE	-	5	
648906352	3888	GH	-	6	
648906353	3888	GH	+	7	
648906354	3888	GH	+	8	
648906355	3888	other	+	9	
648906356	3888	GH	+	10	
648906357	3888	other	+	11	
648906358	3888	SusD	-	12	
648906359	3888	Trans	-	13	
648906360	3888	other	+	14	
648906361	3888	other	+	15	
648906362	3888	Trans	+	16	
648906363	3888	SusD	+	17	
648906364	3888	Trans	+	18	
648906365	3888	SusD	+	19	
648906366	3888	PL	+	20	
648906367	3888	PL	+	21	
648906368	3888	other	-	22	
648906369	3888	CE	-	23	
648906370	3888	GH	-	24	
648906371	3888	PL	+	25	
648906372	3888	GH	+	26	
648906373	3888	other	+	27	
648906374	3888	REG	+	28	
648906375	3888	other	-	29	
648906376	3888	PL	-	30	
648906377	3888	GH	+	31	
648906378	3888	other	-	32	
648906379	3888	GH	-	33	
648906380	3888	other	-	34	
648906381	3888	REG	-	35	
648906382	3888	Trans	+	36	
648906383	3888	SusD	+	37	
648906384	3888	other	+	38	
648906385	3888	other	+	39	
648906386	3888	other	+	40	
648906387	3888	PL	-	41	
648906388	3888	PL	+	42	
648906389	3888	other	-	43	
648906390	3888	GH	+	44	
648906391	3888	GH	+	45	
648906392	3888	other	+	46	
648906393	3888	PL	+	47	
648906394	3888	other	+	48	
648906395	3888	Trans	+	49	
648906396	3888	SusD	+	50	
648906397	3888	other	+	51	
648906398	3888	other	+	52	
648906399	3888	Trans	+	53	
648906400	3888	SusD	+	54	
648906401	3888	other	+	55	
648906402	3888	other	+	56	
648906403	3888	GH	+	57	
648906404	3888	other	+	58	
648906518	3889	GH	-	1	
648906519	3889	Pept	-	2	
648906520	3889	other	-	3	
648906521	3889	other	-	4	
648906522	3889	Pept	-	5	
648906523	3889	other	-	6	
648906524	3889	other	-	7	
648906525	3889	SusD	-	8	
648906526	3889	Trans	-	9	
648906527	3889	REG	-	10	
648906528	3889	REG	-	11	
648906549	3890	REG	-	1	
648906550	3890	REG	+	2	
648906551	3890	Trans	+	3	
648906552	3890	SusD	+	4	
648906553	3890	other	+	5	
648906554	3890	other	+	6	
648906555	3890	GH	+	7	
648906795	3893	REG	+	1	
648906796	3893	other	-	2	
648906797	3893	REG	+	3	
648906798	3893	GH	+	4	
648906799	3893	Trans	+	5	
648906800	3893	SusD	+	6	
648906801	3893	other	+	7	
648906802	3893	GH	+	8	
648906897	3895	PL	-	1	
648906898	3895	Trans	-	2	
648906899	3895	ROK	-	3	
648906900	3895	other	-	4	
648906901	3895	Sulf	-	5	
648906902	3895	PL	-	6	
648906903	3895	GH	-	7	
648906904	3895	SusD	-	8	
648906905	3895	Trans	-	9	
648906906	3895	other	-	10	
648906907	3895	PL	-	11	
648906908	3895	REG	-	12	
648906915	3896	GH	-	1	
648906916	3896	GH	-	2	
648906917	3896	other	-	3	
648906918	3896	SusD	-	4	
648906919	3896	Trans	-	5	
648906920	3896	GH	-	6	
648906921	3896	REG	-	7	
648906922	3896	other	+	8	
648906923	3896	other	+	9	
648906924	3896	PL	+	10	
648906985	3897	REG	+	1	
648906986	3897	REG	+	2	
648906987	3897	Trans	+	3	
648906988	3897	SusD	+	4	
648906989	3897	Trans	+	5	
648906990	3897	GH	+	6	
648906991	3897	GH	+	7	
648906992	3897	other	+	8	
648906993	3897	other	+	9	
648907094	3899	other	-	1	
648907095	3899	other	-	2	
648907096	3899	other	-	3	
648907097	3899	GH	-	4	
648907098	3899	GH	-	5	
648907099	3899	other	-	6	
648907100	3899	other	-	7	
648907101	3899	GH	-	8	
648907102	3899	other	-	9	
648907103	3899	other	-	10	
648907104	3899	other	-	11	
648907105	3899	other	-	12	
648907106	3899	other	-	13	
648907107	3899	SusD	-	14	
648907108	3899	Trans	-	15	
648907109	3899	ROK	-	16	
648907110	3899	Trans	-	17	
648907111	3900	GH	+	1	
648907112	3900	other	-	2	
648907113	3900	GH	+	3	
648907114	3900	GH	+	4	
648907115	3900	GH	+	5	
648907116	3900	Trans	+	6	
648907117	3900	SusD	+	7	
648907201	3901	REG	+	1	
648907202	3901	REG	+	2	
648907203	3901	Trans	+	3	
648907204	3901	SusD	+	4	
648907205	3901	other	+	5	
648907206	3901	other	+	6	
648907207	3901	GH	+	7	
648907268	3902	GH	-	1	
648907269	3902	GH	-	2	
648907270	3902	other	-	3	
648907271	3902	SusD	-	4	
648907272	3902	Trans	-	5	
648907273	3902	ROK	+	6	
648907274	3902	GH	-	7	
648907275	3902	other	-	8	
648907276	3902	GH	-	9	
648907277	3902	GH	+	10	
648907278	3902	GH	+	11	
648907279	3902	other	+	12	
648907280	3902	Trans	+	13	
648907281	3902	SusD	+	14	
648907282	3902	other	+	15	
648907283	3902	CBM	+	16	
648907284	3902	other	+	17	
648907285	3902	other	+	18	
648907286	3902	other	+	19	
648907287	3902	GH	+	20	
648907288	3902	GH	-	21	
648907289	3902	GH	-	22	
648907290	3902	other	-	23	
648907291	3902	GH	-	24	
648907292	3902	other	-	25	
648907293	3902	GH	-	26	
648907294	3902	GH	-	27	
647874384	3923	GH	+	1	
647874385	3923	Trans	+	2	
647874386	3923	SusD	+	3	
647874387	3923	other	+	4	
647874388	3923	other	+	5	
647874389	3923	GH	-	6	
647874390	3923	other	-	7	
647874811	3924	REG	+	1	
647874812	3924	REG	+	2	
647874813	3924	Trans	+	3	
647874814	3924	SusD	+	4	
647874815	3924	Sulf	+	5	
647874816	3924	GH	+	6	
647874817	3924	other	+	7	
647874818	3924	other	+	8	
647875387	3926	GT	+	1	
647875388	3926	GH	+	2	
647875389	3926	other	-	3	
647875390	3926	other	-	4	
647875391	3926	other	-	5	
647875392	3926	Sulf	-	6	
647875393	3926	Sulf	-	7	
647875394	3926	SusD	-	8	
647875395	3926	Trans	-	9	
647875396	3926	REG	-	10	
647875511	3927	GH	-	1	
647875512	3927	GH	-	2	
647875513	3927	SusD	-	3	
647875514	3927	Trans	-	4	
647875515	3927	other	-	5	
647875516	3927	other	-	6	
647875517	3927	other	-	7	
647875518	3927	other	-	8	
647875519	3927	other	-	9	
647875520	3927	Trans	-	10	
647875521	3927	GH	-	11	
647875870	3933	REG	+	1	
647875871	3933	Trans	+	2	
647875872	3933	SusD	+	3	
647875873	3933	GH	+	4	
647875874	3933	other	+	5	
647875928	3936	REG	+	1	
647875929	3936	REG	+	2	
647875930	3936	Trans	+	3	
647875931	3936	SusD	+	4	
647875932	3936	GH	+	5	
647875933	3936	other	+	6	
647876074	3938	Trans	+	1	
647876075	3938	SusD	+	2	
647876076	3938	GH	+	3	
647876077	3938	other	+	4	
647876078	3938	GH	+	5	
647876135	3941	GH	+	1	
647876136	3941	GH	-	2	
647876137	3941	other	-	3	
647876138	3941	other	-	4	
647876139	3941	SusD	-	5	
647876140	3941	Trans	-	6	
647876141	3941	REG	-	7	
647876142	3941	REG	-	8	
647876143	3942	other	-	1	
647876144	3942	other	-	2	
647876145	3942	SusD	-	3	
647876146	3942	Trans	-	4	
647876147	3942	other	-	5	
647876148	3942	other	-	6	
647876149	3942	SusD	-	7	
647876150	3942	Trans	-	8	
647876151	3942	REG	-	9	
647876152	3942	other	-	10	
647876153	3942	other	-	11	
647876154	3942	REG	-	12	
647876155	3942	other	-	13	
647876156	3942	other	-	14	
647876157	3942	other	-	15	
647876158	3942	GH	-	16	
647876159	3942	GH	-	17	
647876160	3942	GH	-	18	
647876161	3942	REG	-	19	
647876212	3944	GH	-	1	
647876213	3944	GH	-	2	
647876214	3944	GH	-	3	
647876215	3944	GH	-	4	
647876216	3944	GH	-	5	
647876217	3944	GH	-	6	
647876218	3944	SusD	-	7	
647876219	3944	Trans	-	8	
647876220	3944	other	-	9	
647876221	3944	GH	-	10	
647876316	3948	Sulf	+	1	
647876317	3948	other	-	2	
647876318	3948	GH	-	3	
647876319	3948	GH	-	4	
647876320	3948	SusD	-	5	
647876321	3948	Trans	-	6	
647876322	3948	Trans	-	7	
647877127	3957	other	-	1	
647877128	3957	GH	-	2	
647877129	3957	GH	-	3	
647877130	3957	SusD	-	4	
647877131	3957	Trans	-	5	
647877132	3957	REG	-	6	
647877133	3957	REG	-	7	
647877516	3960	CE	-	1	
647877517	3960	CE	-	2	
647877518	3960	Trans	-	3	
647877519	3960	other	-	4	
647877520	3960	SusD	-	5	
647877521	3960	Trans	-	6	
647877522	3960	other	+	7	
647877523	3960	GH	+	8	
647877738	3962	REG	+	1	
647877739	3962	other	-	2	
647877740	3962	GH	-	3	
647877741	3962	SusD	-	4	
647877742	3962	Trans	-	5	
647877743	3962	REG	-	6	
647877744	3962	REG	+	7	
647877770	3964	Trans	+	1	
647877771	3964	SusD	+	2	
647877772	3964	other	+	3	
647877773	3964	other	+	4	
647877774	3964	other	+	5	
647877775	3964	other	+	6	
647877776	3964	other	+	7	
647877777	3964	other	+	8	
647877778	3964	GT	+	9	
647877779	3964	other	+	10	
647877780	3964	GH	+	11	
647877924	3966	Trans	+	1	
647877925	3966	SusD	+	2	
647877926	3966	other	+	3	
647877927	3966	other	+	4	
647877928	3966	other	+	5	
647877929	3966	GH	-	6	
647877987	3967	other	+	1	
647877988	3967	GH	+	2	
647877989	3967	other	+	3	
647877990	3967	Trans	+	4	
647877991	3967	SusD	+	5	
647877992	3967	other	+	6	
647878129	3988	other	-	1	
647878130	3988	SusD	-	2	
647878131	3988	Trans	-	3	
647878132	3988	GH	-	4	
647878133	3988	other	-	5	
647878134	3988	other	-	6	
647878135	3988	REG	-	7	
647878136	3988	GH	+	8	
647878137	3988	other	+	9	
647878138	3988	GH	+	10	
647878139	3988	GH	+	11	
647878140	3988	GH	+	12	
647878141	3988	GH	-	13	
647878146	3989	CE	-	1	
647878147	3989	GH	-	2	
647878148	3989	GH	-	3	
647878149	3989	GH	-	4	
647878150	3989	other	-	5	
647878151	3989	GH	-	6	
647878152	3989	other	-	7	
647878153	3989	other	-	8	
647878154	3989	SusD	-	9	
647878155	3989	Trans	-	10	
647878156	3989	REG	-	11	
647878176	3990	GH	-	1	
647878177	3990	other	-	2	
647878178	3990	other	-	3	
647878179	3990	GH	-	4	
647878180	3990	SusD	-	5	
647878181	3990	Trans	-	6	
647878182	3990	REG	-	7	
647878183	3990	REG	-	8	
647878184	3991	other	-	1	
647878185	3991	GH	-	2	
647878186	3991	SusD	-	3	
647878187	3991	Trans	-	4	
647878188	3991	REG	-	5	
647878189	3991	REG	-	6	
647878235	3992	REG	-	1	
647878236	3992	GH	+	2	
647878237	3992	GH	+	3	
647878238	3992	Trans	+	4	
647878239	3992	SusD	+	5	
647878240	3992	other	+	6	
647878241	3992	other	+	7	
647878242	3992	GH	+	8	
647878255	3993	GH	-	1	
647878256	3993	GH	-	2	
647878257	3993	GH	-	3	
